Date,Open,High,Low,Adj Close,Volume
2006-10-17,239.62,245.45,232.91,234.36,10424299.88
2006-10-18,232.93,234.38,231.02,232.13,5951419.36
2006-10-19,232.08,233.49,227.17,229.22,3697824.54
2006-10-20,230.81,231.23,227.89,228.63,2537089.7
2006-10-21,232.7,232.7,228.32,228.83,509113.62
2006-10-23,230.38,230.38,223.33,227.27,1577785.98
2006-10-26,227.45,229.75,226.19,227.08,6107485.44
2006-10-27,227.49,229.35,223.54,226.12,3714728.38
2006-10-30,226.4,228.92,223.08,227.11,4935894.66
2006-10-31,227.24,231.19,226.21,228.73,4076561.76
2006-11-01,230.81,232.69,227.31,227.91,2270493.58
2006-11-02,229.35,229.35,225.56,227.26,2619190.46
2006-11-03,228.29,228.92,222.61,224.49,3736153.58
2006-11-06,224.4,225.12,222.19,222.91,3014278.58
2006-11-07,225.98,228.27,223.08,224.11,3824957.96
2006-11-08,224.09,225.33,221.17,223.72,2895303.98
2006-11-09,224.93,226.19,221.63,223.79,3998717.08
2006-11-10,225.14,230.34,224.11,224.86,3936998.36
2006-11-13,225.31,227.24,224.32,226.35,2404059.0
2006-11-14,227.45,233.55,227.45,232.76,7133652.74
2006-11-15,234.61,236.08,229.46,230.77,3205751.06
2006-11-16,231.45,232.71,227.98,228.79,2497178.9
2006-11-17,230.19,230.92,227.5,230.43,2639755.46
2006-11-20,228.3,235.87,224.2,235.2,6148743.72
2006-11-21,234.85,242.39,234.4,241.67,4940623.6
2006-11-22,242.81,246.39,238.89,241.57,6643653.02
2006-11-23,243.23,246.05,239.86,240.74,4598632.78
2006-11-24,241.97,243.42,239.06,241.97,3808470.84
2006-11-27,241.97,244.92,241.97,244.24,3485766.52
2006-11-28,241.97,243.23,233.79,241.94,3187833.32
2006-11-29,244.07,245.93,241.97,245.03,3093011.98
2006-11-30,246.76,253.54,245.34,252.24,7431519.38
2006-12-01,252.49,252.49,248.55,250.25,4470090.96
2006-12-04,252.49,254.81,250.39,250.89,2654498.36
2006-12-05,254.53,254.53,249.33,250.79,2514749.64
2006-12-06,246.64,253.96,246.64,252.2,3779422.24
2006-12-07,253.54,259.74,249.77,251.29,3413482.54
2006-12-08,252.28,252.28,246.88,247.63,2242409.8
2006-12-11,247.23,250.18,238.6,246.9,5084725.78
2006-12-12,246.18,248.28,232.5,235.76,6081450.08
2006-12-13,235.76,240.08,227.32,235.84,4297900.24
2006-12-14,232.52,244.07,232.52,241.88,3464754.78
2006-12-15,245.84,245.84,241.55,244.12,2739600.4
2006-12-18,243.02,250.05,236.5,248.55,2793909.62
2006-12-19,248.49,249.08,236.72,240.25,4305514.1
2006-12-20,241.97,245.73,234.62,237.49,4462391.58
2006-12-21,239.24,241.97,233.76,239.23,2680310.32
2006-12-22,238.82,244.07,237.36,242.8,2079330.04
2006-12-26,242.6,251.31,242.6,250.69,2135621.16
2006-12-27,251.43,253.75,248.5,251.64,2844972.76
2006-12-28,253.62,256.7,249.96,255.0,2873379.74
2006-12-29,255.32,258.68,253.01,257.12,2227201.14
2007-01-02,258.68,264.7,255.86,262.69,1835805.9
2007-01-03,263.65,271.01,260.73,269.36,5210126.08
2007-01-04,270.37,270.37,263.03,264.91,4717897.32
2007-01-05,266.17,266.92,263.66,265.74,3230346.34
2007-01-08,264.9,264.9,255.64,261.7,5883727.8
2007-01-09,262.57,265.5,257.8,264.36,4777149.36
2007-01-10,261.86,264.06,258.8,259.93,3483057.48
2007-01-11,252.26,273.11,252.26,268.83,8793304.14
2007-01-12,271.46,279.64,271.46,278.57,7337886.22
2007-01-15,284.05,287.84,273.55,279.07,14562106.64
2007-01-16,292.25,292.25,277.53,278.6,9061000.6
2007-01-17,279.82,280.89,273.53,274.5,3129455.78
2007-01-18,274.58,278.99,274.58,276.78,3231624.8
2007-01-19,276.78,279.11,271.88,273.14,3424394.78
2007-01-22,274.19,278.89,272.07,277.0,3770806.64
2007-01-23,276.93,277.1,274.16,274.73,3703469.38
2007-01-24,276.59,277.11,273.78,275.68,2791867.52
2007-01-25,279.44,288.72,274.78,277.42,6583860.18
2007-01-29,277.33,277.33,272.26,273.69,3535341.92
2007-01-31,273.56,277.09,268.26,269.51,5768226.16
2007-02-01,272.05,273.11,268.9,272.49,2204789.5
2007-02-02,273.95,275.64,273.12,274.27,5067266.06
2007-02-05,275.22,277.09,272.9,275.39,3569022.4
2007-02-06,276.9,277.09,272.07,273.83,4044650.88
2007-02-07,274.16,276.78,273.16,275.49,3082103.9
2007-02-08,276.57,277.31,273.61,275.11,3141422.9
2007-02-09,276.14,277.85,270.61,271.51,2362992.5
2007-02-12,263.62,273.89,263.62,264.84,2117641.26
2007-02-13,264.88,270.98,260.45,264.23,4896250.92
2007-02-14,264.25,267.21,261.51,265.88,3719738.22
2007-02-15,266.78,274.16,258.36,272.53,4354750.38
2007-02-19,274.45,278.11,273.16,276.23,5617401.28
2007-02-20,277.09,279.18,273.11,274.07,6401507.56
2007-02-21,274.16,276.64,269.94,270.76,4668453.58
2007-02-22,274.16,276.78,271.21,272.96,8225844.56
2007-02-23,273.11,274.06,268.47,269.39,3755078.32
2007-02-26,268.26,272.87,259.92,271.24,5545075.72
2007-02-27,264.46,272.94,264.46,266.61,5583346.2
2007-02-28,260.03,262.56,247.16,251.68,11081365.02
2007-03-01,253.07,267.42,251.05,264.6,9315792.26
2007-03-02,264.63,265.73,253.29,254.88,6296720.14
2007-03-05,250.97,252.87,242.53,243.7,6070454.38
2007-03-06,255.19,281.54,244.87,252.5,4295910.28
2007-03-07,253.49,258.28,244.09,251.34,5264066.7
2007-03-08,250.97,259.34,250.97,256.96,2696843.28
2007-03-09,259.04,260.03,252.66,255.63,3831491.26
2007-03-12,258.28,264.4,255.39,260.45,4311339.84
2007-03-13,258.45,267.6,253.1,266.86,2408901.9
2007-03-14,258.34,261.91,254.13,255.93,4534215.28
2007-03-15,259.4,263.83,258.98,260.31,4532247.46
2007-03-16,261.81,265.27,256.27,261.01,5007600.88
2007-03-19,256.51,266.73,253.46,265.91,1438753.94
2007-03-20,265.73,269.21,263.2,264.25,3290275.22
2007-03-21,265.94,267.71,261.51,267.21,2335343.46
2007-03-22,269.32,275.64,269.32,274.81,4890608.24
2007-03-23,276.7,278.38,269.94,271.68,6241649.72
2007-03-26,271.0,273.89,264.72,266.01,7229636.04
2007-03-28,267.81,267.81,251.82,253.29,10453195.16
2007-03-29,250.75,265.06,250.75,263.27,12170383.36
2007-03-30,263.27,264.63,257.35,260.21,3327573.62
2007-04-02,255.19,257.3,249.91,250.8,4594610.68
2007-04-03,252.02,256.62,250.55,253.63,3860776.16
2007-04-04,256.87,258.28,251.05,252.74,2847995.34
2007-04-05,252.97,254.34,250.15,251.85,3003874.92
2007-04-09,253.18,258.72,253.18,256.7,2708147.56
2007-04-10,256.7,258.34,252.09,252.52,4125587.44
2007-04-11,254.21,255.07,250.33,251.08,4535860.64
2007-04-12,250.55,254.98,247.16,253.28,4380118.64
2007-04-13,255.19,267.5,251.81,266.15,11592158.12
2007-04-16,270.79,275.41,267.89,270.0,11837983.46
2007-04-17,271.15,277.33,261.09,263.67,12405501.88
2007-04-18,264.46,266.78,261.72,263.09,3382729.44
2007-04-19,259.4,263.2,254.15,262.12,3751479.36
2007-04-20,264.04,267.41,263.65,265.23,3403080.92
2007-04-23,264.68,267.79,262.57,263.15,2685268.74
2007-04-24,262.35,266.15,257.09,258.31,8206171.12
2007-04-25,258.34,258.75,254.76,257.57,25785993.02
2007-04-26,258.77,263.54,257.3,261.59,7043546.94
2007-04-27,260.45,260.77,256.71,260.35,5696336.84
2007-04-30,261.73,267.81,254.13,266.99,4609020.76
2007-05-03,268.85,273.07,268.38,272.09,7874857.14
2007-05-04,273.95,280.47,267.63,268.48,8417988.82
2007-05-07,270.37,270.98,266.82,268.45,6583092.0
2007-05-08,267.83,269.94,265.15,267.11,9709877.24
2007-05-09,274.16,274.16,258.34,261.41,5571325.92
2007-05-10,262.57,272.03,258.56,259.34,3608691.72
2007-05-11,263.62,265.52,255.19,264.16,4584842.7
2007-05-14,269.63,269.63,262.8,263.67,1494089.88
2007-05-15,265.73,265.73,258.34,261.1,4982512.42
2007-05-16,266.78,266.78,255.3,258.18,7733302.36
2007-05-17,260.05,264.4,259.4,263.62,3474809.02
2007-05-18,265.72,269.1,263.62,264.22,3462651.24
2007-05-21,267.83,267.83,259.4,260.89,3386593.94
2007-05-22,260.98,262.35,257.52,259.54,7302525.88
2007-05-23,261.83,261.83,258.36,260.12,1507646.48
2007-05-24,263.62,263.62,257.5,258.29,5397038.98
2007-05-25,257.49,260.45,254.76,259.39,6216603.9
2007-05-28,263.62,263.62,258.04,258.45,3064545.28
2007-05-29,258.32,260.45,257.3,259.64,3517508.3
2007-05-30,263.62,263.62,255.23,256.37,3082189.24
2007-05-31,259.19,259.19,253.07,254.84,6136378.62
2007-06-01,259.22,259.22,255.42,257.02,2049597.48
2007-06-04,258.98,263.62,253.49,254.79,2197060.48
2007-06-05,256.83,256.83,253.07,254.77,2076402.48
2007-06-06,256.23,256.66,248.48,253.15,4542598.66
2007-06-07,253.07,256.11,245.76,254.55,2381461.5
2007-06-08,254.45,259.51,250.97,257.32,7135204.54
2007-06-11,260.78,261.39,256.88,257.57,3139184.82
2007-06-12,255.19,259.4,253.07,256.73,1662060.84
2007-06-13,257.09,257.3,251.66,253.76,2096422.02
2007-06-14,255.19,257.3,253.35,254.03,4950444.12
2007-06-15,258.15,258.15,249.69,250.62,5887571.0
2007-06-18,252.44,252.87,245.46,246.01,3396156.42
2007-06-19,246.54,246.62,241.92,245.46,4129841.42
2007-06-20,245.67,248.21,241.44,242.71,4755481.02
2007-06-21,242.28,243.51,239.11,242.4,3596150.5
2007-06-22,242.28,244.4,240.06,241.21,3163222.24
2007-06-25,241.21,243.34,236.73,238.21,3312648.34
2007-06-26,239.32,241.22,236.54,237.36,3346873.88
2007-06-27,239.08,240.95,237.84,239.77,3493322.58
2007-06-28,242.06,242.06,238.05,240.56,5130988.6
2007-06-29,241.44,244.61,241.23,243.2,3549750.82
2007-07-02,243.97,243.97,239.32,240.05,1745248.24
2007-07-03,243.34,243.34,237.84,238.6,2161389.82
2007-07-04,238.69,241.22,236.15,236.5,2853859.5
2007-07-05,238.73,238.73,232.92,235.22,3756214.76
2007-07-06,235.93,246.49,232.77,245.17,8986080.36
2007-07-09,247.23,250.2,246.52,249.0,6332541.02
2007-07-10,250.75,253.92,247.14,250.35,8852906.9
2007-07-11,250.11,250.75,232.75,243.1,7162371.4
2007-07-12,244.4,247.36,239.95,246.0,6810073.1
2007-07-13,261.56,266.93,239.16,240.38,6834534.76
2007-07-16,240.16,240.8,235.72,238.75,4714450.04
2007-07-17,248.8,248.8,243.34,244.55,7283550.28
2007-07-18,244.82,247.57,242.78,246.86,5164528.88
2007-07-19,246.94,250.75,246.62,250.15,4815198.54
2007-07-20,251.59,251.79,247.02,248.82,4424619.78
2007-07-23,247.53,252.87,245.9,252.0,5572470.88
2007-07-24,251.78,252.23,246.94,247.97,3694743.92
2007-07-25,247.14,247.78,242.28,242.96,3154795.82
2007-07-26,244.4,256.03,242.3,251.61,7092285.08
2007-07-27,246.08,249.25,238.86,244.59,3775060.22
2007-07-30,243.95,248.2,239.76,241.08,2163573.6
2007-07-31,244.17,246.5,239.71,245.29,3793096.22
2007-08-01,241.83,242.89,235.53,236.56,5189513.38
2007-08-02,237.58,238.54,231.22,232.32,2253329.24
2007-08-03,236.32,236.32,229.77,232.69,2349670.46
2007-08-06,231.22,237.16,227.83,233.23,3226240.14
2007-08-07,236.13,237.12,232.1,235.32,3518115.78
2007-08-08,243.95,247.99,237.16,244.5,4779069.78
2007-08-09,246.08,252.2,240.82,243.04,5980296.64
2007-08-10,236.53,244.7,229.19,242.79,7413516.48
2007-08-13,243.95,243.95,238.68,240.67,1420727.54
2007-08-14,240.77,241.83,237.58,239.76,1441082.88
2007-08-16,233.34,237.5,230.17,230.8,7852583.84
2007-08-17,230.8,231.86,220.45,224.05,8133051.44
2007-08-20,229.85,233.21,222.98,223.92,5169959.46
2007-08-21,228.36,228.36,213.09,215.37,5142287.94
2007-08-22,216.37,219.07,211.29,217.63,4509727.34
2007-08-23,218.92,222.32,212.98,213.82,3669597.32
2007-08-24,215.32,217.76,212.02,216.04,2270964.54
2007-08-27,217.43,220.37,216.39,217.76,3142928.6
2007-08-28,219.77,220.41,214.46,218.24,2667572.4
2007-08-29,216.37,220.58,212.34,218.83,3767343.32
2007-08-30,221.04,224.65,217.44,221.89,8253340.08
2007-08-31,223.17,226.92,222.1,225.78,2801913.62
2007-09-03,226.98,228.04,223.46,225.13,2941883.44
2007-09-04,225.92,230.73,225.08,226.16,2572409.68
2007-09-05,226.35,229.73,225.94,227.48,4144793.2
2007-09-06,225.92,229.32,225.08,228.68,2206014.26
2007-09-07,228.47,230.06,226.98,228.31,1993546.92
2007-09-10,228.31,228.31,221.46,222.16,2593981.22
2007-09-11,232.17,232.17,216.37,217.09,3991105.5
2007-09-12,218.5,220.15,215.0,215.45,2762560.66
2007-09-13,217.42,219.56,214.34,218.67,2537426.68
2007-09-14,222.74,222.74,215.98,216.89,2239446.34
2007-09-17,217.44,218.87,211.23,211.64,5994132.42
2007-09-18,211.5,213.77,210.65,212.65,5825171.12
2007-09-19,217.44,219.28,215.79,217.02,5471451.76
2007-09-20,216.37,216.82,211.55,212.57,2775585.6
2007-09-21,212.57,217.86,207.47,215.92,9344093.0
2007-09-24,216.37,218.58,212.17,213.68,4378233.38
2007-09-25,214.25,215.1,211.33,212.49,6364563.1
2007-09-26,214.25,222.49,213.2,220.78,9829862.56
2007-09-27,222.74,226.45,222.1,225.4,10137747.12
2007-09-28,217.44,229.1,217.44,224.89,7365164.34
2007-10-01,225.08,225.08,217.01,220.97,2565131.18
2007-10-03,222.74,232.29,222.72,228.93,6037379.18
2007-10-04,230.17,230.17,223.58,228.95,5138092.42
2007-10-05,228.95,228.95,224.29,227.58,2055385.96
2007-10-08,229.33,233.09,225.33,228.75,3137375.42
2007-10-09,229.1,234.37,228.1,232.28,4369507.68
2007-10-10,234.35,239.76,233.0,238.76,4694301.56
2007-10-11,240.77,240.86,224.86,227.41,6597725.12
2007-10-12,223.17,228.04,218.56,225.61,5789947.7
2007-10-15,226.98,231.58,224.81,227.86,8098280.56
2007-10-16,233.34,236.53,225.08,226.64,8320934.98
2007-10-17,224.86,236.53,212.13,232.23,8161496.08
2007-10-18,240.77,243.93,228.53,238.41,16081344.82
2007-10-19,243.5,243.95,229.62,235.22,9539052.3
2007-10-22,237.59,237.59,226.55,228.01,4509500.48
2007-10-23,227.18,233.98,225.26,226.24,6890189.22
2007-10-24,233.98,233.98,221.92,222.92,4819998.1
2007-10-25,225.26,225.48,220.83,223.26,5788800.58
2007-10-26,223.35,230.57,221.68,227.87,3479035.68
2007-10-29,231.64,231.86,225.77,227.18,4156014.1
2007-10-30,228.03,228.66,221.28,223.03,3697345.44
2007-10-31,222.71,226.26,216.33,220.8,55494816.22
2007-11-01,224.41,224.41,216.85,217.62,6485924.08
2007-11-02,214.83,219.09,213.35,217.22,4107388.52
2007-11-05,217.17,219.26,213.83,215.11,2205461.76
2007-11-06,215.91,216.92,212.71,213.63,2584527.92
2007-11-07,213.8,214.65,209.75,212.08,4118361.34
2007-11-08,210.6,212.67,208.46,210.51,3158058.84
2007-11-09,215.91,215.91,209.12,209.57,398553.06
2007-11-12,209.57,209.57,204.2,205.02,6206882.86
2007-11-13,205.02,206.91,197.11,201.51,5521667.76
2007-11-14,204.2,222.3,204.2,209.88,4217502.46
2007-11-15,210.79,212.26,206.33,208.5,2697838.74
2007-11-16,208.46,212.28,205.72,209.08,4309704.42
2007-11-19,204.22,214.28,204.22,211.33,3538027.64
2007-11-20,211.01,211.01,203.61,204.48,4935212.98
2007-11-21,204.63,208.62,199.01,200.97,4012318.72
2007-11-22,206.26,206.76,198.88,202.12,3046181.9
2007-11-23,206.33,206.33,201.84,204.4,2731533.02
2007-11-26,208.46,211.44,206.33,209.54,2650205.16
2007-11-27,210.58,212.49,206.35,211.85,1768287.48
2007-11-28,208.67,213.56,206.33,207.71,3570151.68
2007-11-29,212.71,213.07,202.29,205.49,5911523.42
2007-11-30,205.49,216.67,205.49,215.31,6274670.96
2007-12-03,216.11,226.75,214.92,223.32,7658833.68
2007-12-04,223.32,223.35,218.04,219.02,2096574.84
2007-12-05,219.09,222.28,217.07,219.77,2432031.7
2007-12-06,221.21,223.7,219.34,220.27,4893413.68
2007-12-07,221.21,228.04,218.29,226.02,5648391.42
2007-12-10,227.62,228.45,219.09,220.28,4541483.46
2007-12-11,223.13,223.13,218.09,221.49,3417208.8
2007-12-12,218.71,225.48,218.26,224.07,4370576.94
2007-12-13,223.35,226.28,218.1,219.0,5466953.98
2007-12-14,215.97,224.41,215.97,221.3,3197399.36
2007-12-17,228.11,228.11,213.78,215.35,3764954.88
2007-12-18,214.83,221.21,213.42,214.93,4520139.48
2007-12-19,215.26,218.83,214.41,217.92,3139319.42
2007-12-20,218.98,224.18,217.6,222.36,3568313.44
2007-12-24,229.73,238.23,223.35,236.04,5471923.28
2007-12-26,237.17,238.17,231.03,234.05,3415492.84
2007-12-27,235.06,238.23,231.11,236.27,4711374.48
2007-12-28,233.98,233.98,225.48,230.18,2581716.54
2007-12-31,230.37,233.14,223.77,229.17,2534200.48
2008-01-01,229.09,229.09,223.77,224.31,1091158.6
2008-01-02,225.48,225.69,219.41,223.35,3367219.84
2008-01-03,219.11,222.28,213.85,215.06,6074414.2
2008-01-04,215.06,217.58,213.2,213.82,2725426.0
2008-01-07,212.71,214.58,206.86,207.52,4286818.5
2008-01-08,208.46,211.01,206.18,210.12,3770131.04
2008-01-09,211.61,213.99,210.56,211.92,2879699.32
2008-01-10,212.28,214.73,204.63,208.81,3928381.64
2008-01-11,194.71,213.56,194.71,210.53,2525996.68
2008-01-14,212.67,212.67,203.27,204.45,4888021.26
2008-01-15,205.26,205.9,198.67,199.95,3450273.1
2008-01-16,199.95,205.63,196.76,201.0,3681069.52
2008-01-17,205.43,205.47,195.48,196.27,7407017.72
2008-01-18,197.72,199.95,190.83,192.12,5093646.9
2008-01-21,192.29,192.44,171.28,176.78,5688615.78
2008-01-22,173.29,210.58,154.21,169.8,7494903.88
2008-01-23,183.41,190.02,171.88,186.18,6275041.48
2008-01-24,185.76,189.6,176.31,180.04,2357433.12
2008-01-25,182.12,191.66,181.51,188.87,2626484.58
2008-01-28,185.76,185.76,176.15,182.4,2910481.52
2008-01-29,182.77,188.87,182.55,185.26,3815655.0
2008-01-30,188.32,190.46,183.62,185.72,3551198.18
2008-01-31,185.76,190.02,178.36,186.56,6986762.1
2008-02-01,188.95,200.94,186.46,198.46,4882128.2
2008-02-04,201.77,211.17,200.48,208.31,4368099.2
2008-02-05,204.97,208.17,199.77,203.91,2017326.2
2008-02-06,198.56,198.56,191.0,193.46,4692946.78
2008-02-07,193.46,193.46,185.98,187.69,3014683.02
2008-02-08,188.75,197.5,187.89,191.82,3017221.54
2008-02-11,191.82,199.0,183.64,193.46,3748065.44
2008-02-12,193.23,197.5,183.62,184.61,6043445.08
2008-02-13,186.82,191.52,181.77,185.53,2558876.3
2008-02-14,188.95,192.16,183.84,186.57,2630423.5
2008-02-15,183.62,189.39,183.62,186.34,2591272.98
2008-02-18,186.34,186.82,181.49,182.17,2017663.44
2008-02-19,182.77,188.75,182.55,186.92,2280096.94
2008-02-20,187.87,191.02,186.45,189.19,3583711.96
2008-02-21,191.73,198.78,188.32,195.29,4170838.5
2008-02-22,196.43,196.62,188.95,192.28,2811956.54
2008-02-25,198.13,198.35,190.08,192.32,3811847.2
2008-02-26,197.29,197.29,191.09,191.82,5854057.58
2008-02-27,193.86,195.34,186.62,187.36,2768094.28
2008-02-28,188.95,190.02,186.19,188.08,6532505.62
2008-02-29,187.89,190.39,184.36,187.33,4000386.96
2008-03-03,184.9,185.48,179.35,181.19,3678209.02
2008-03-04,183.19,185.76,180.87,183.37,3525058.8
2008-03-05,180.42,188.49,180.42,186.88,2586945.3
2008-03-07,184.17,184.92,179.82,180.67,2338103.74
2008-03-10,180.67,182.34,177.21,177.99,2920443.6
2008-03-11,179.35,179.35,175.08,175.83,4734593.66
2008-03-12,179.14,181.49,172.99,175.84,2206474.84
2008-03-13,174.01,174.01,162.48,166.47,3991160.2
2008-03-14,166.53,173.56,160.14,171.63,2594799.78
2008-03-17,165.47,170.32,164.14,169.07,2293698.2
2008-03-18,168.67,176.96,164.4,174.59,4210682.2
2008-03-19,176.79,179.35,172.0,173.25,5107415.78
2008-03-24,173.25,178.82,173.25,175.87,3866322.56
2008-03-25,179.35,192.13,178.28,187.14,3429470.46
2008-03-26,200.7,200.7,181.82,187.54,2542942.56
2008-03-27,186.19,187.04,179.59,182.02,7202438.82
2008-03-28,182.12,186.75,181.91,185.98,4254727.1
2008-03-31,185.98,185.98,170.17,173.04,4744359.06
2008-04-01,175.08,182.1,172.94,177.71,2443368.46
2008-04-02,181.49,185.54,181.33,181.76,1673046.2
2008-04-03,181.49,190.46,181.49,189.04,3848979.04
2008-04-04,189.17,190.0,183.63,186.38,2366224.3
2008-04-07,191.09,196.45,187.5,193.04,4284974.02
2008-04-08,193.23,193.65,186.82,189.45,4748447.88
2008-04-09,187.89,190.46,185.54,187.09,1735989.58
2008-04-10,187.89,196.35,187.25,192.06,3425999.92
2008-04-11,192.82,197.5,190.72,193.86,2563428.78
2008-04-15,196.86,210.3,187.98,207.99,6678597.58
2008-04-16,210.3,213.95,205.4,207.51,7539210.98
2008-04-17,213.45,215.65,209.15,213.71,4683115.84
2008-04-21,215.44,220.98,210.65,212.1,3980266.06
2008-04-22,210.29,210.29,188.32,189.42,16141209.14
2008-04-23,189.38,193.38,187.9,189.84,7407352.6
2008-04-24,193.02,193.21,184.47,190.19,17903309.98
2008-04-25,194.73,194.73,188.95,189.88,7995631.26
2008-04-28,172.73,191.3,153.73,188.26,7725816.38
2008-04-29,188.33,198.56,185.79,194.41,18980255.84
2008-04-30,195.6,199.79,193.54,196.64,11109560.54
2008-05-02,197.5,205.4,197.29,201.51,6204388.84
2008-05-05,201.77,202.73,196.68,198.02,4231388.54
2008-05-06,194.29,202.83,186.31,200.07,4663491.44
2008-05-07,202.83,209.22,202.83,206.42,14736521.2
2008-05-08,206.01,206.04,196.0,202.2,12699481.6
2008-05-09,204.76,204.76,194.29,195.79,5260069.52
2008-05-12,195.79,199.6,194.36,197.91,4564797.84
2008-05-13,198.56,201.0,189.81,193.24,5225621.38
2008-05-14,193.23,209.02,190.27,207.35,10975149.54
2008-05-15,207.75,213.95,204.99,210.25,8404662.56
2008-05-16,212.23,212.23,206.79,209.47,4494707.24
2008-05-20,208.17,211.38,202.25,204.14,5792374.08
2008-05-21,198.13,206.68,195.37,206.06,3676869.5
2008-05-22,204.23,210.41,203.05,205.22,6375833.34
2008-05-23,208.15,209.18,197.74,199.08,6324528.78
2008-05-26,196.43,205.59,195.58,204.0,6389968.54
2008-05-27,209.24,212.23,201.98,206.88,6653188.86
2008-05-28,207.13,216.76,207.13,215.53,6404389.44
2008-05-29,215.44,219.56,210.09,212.36,9670466.64
2008-05-30,211.6,223.97,208.82,221.87,18131857.38
2008-06-02,216.71,225.77,206.04,210.06,8260486.2
2008-06-03,204.97,211.38,200.31,208.2,5737753.52
2008-06-04,211.34,211.34,202.06,204.28,4435234.44
2008-06-05,205.85,212.83,205.82,209.64,6914517.0
2008-06-06,211.38,213.23,204.5,206.3,4844968.28
2008-06-09,192.64,206.01,190.02,195.18,7189544.76
2008-06-10,194.29,196.22,185.11,187.68,7207380.06
2008-06-11,190.02,194.29,187.89,190.1,4816379.34
2008-06-12,190.89,192.67,182.98,189.65,2885124.28
2008-06-13,187.89,196.84,187.89,194.21,7883064.78
2008-06-16,196.22,198.13,192.86,194.47,7659833.32
2008-06-17,193.23,197.93,193.23,196.71,4103829.74
2008-06-18,197.68,197.72,191.28,193.4,7489639.86
2008-06-19,188.97,192.78,188.91,190.64,3830298.18
2008-06-20,193.19,193.19,180.66,185.45,9500154.32
2008-06-23,185.45,188.8,180.97,184.29,4160151.24
2008-06-24,182.47,186.28,176.77,181.28,10815420.5
2008-06-25,180.33,189.99,178.46,188.23,6887402.24
2008-06-26,189.77,192.78,184.71,189.21,8184855.46
2008-06-27,189.21,189.21,182.72,185.8,7291213.78
2008-06-30,186.98,188.49,182.47,184.24,3794169.08
2008-07-01,185.69,187.2,179.27,181.98,5892197.44
2008-07-02,182.47,190.64,180.33,188.17,9480766.8
2008-07-03,189.13,189.13,176.15,183.91,4859135.32
2008-07-04,186.74,186.78,179.36,181.3,4587859.38
2008-07-07,181.4,185.48,178.62,182.96,2089364.1
2008-07-08,178.21,181.4,175.6,178.22,4597222.44
2008-07-09,182.47,191.05,182.47,188.22,4167413.38
2008-07-10,186.76,190.85,182.98,186.43,4081026.78
2008-07-11,196.86,202.44,168.6,171.44,6432746.26
2008-07-14,171.75,171.75,163.37,164.84,5310246.38
2008-07-15,164.84,168.83,158.25,161.15,5251958.12
2008-07-16,162.01,166.08,153.69,156.31,6684425.1
2008-07-17,157.79,168.93,156.73,168.15,12053970.58
2008-07-18,167.45,172.18,160.8,170.42,9711795.74
2008-07-21,171.53,174.96,168.09,174.49,4171512.64
2008-07-22,175.17,181.18,173.04,178.58,4939065.68
2008-07-23,178.18,186.76,175.8,184.74,6954042.7
2008-07-24,187.74,187.74,170.11,172.3,13674587.62
2008-07-25,171.57,182.37,167.88,171.57,10297613.12
2008-07-28,171.75,175.38,168.52,173.08,2293440.6
2008-07-29,173.18,174.71,170.03,173.66,2879001.76
2008-07-30,181.62,181.62,171.75,180.1,5147418.42
2008-07-31,180.97,181.41,176.99,179.63,6028898.8
2008-08-01,177.74,184.62,174.78,181.12,4655164.24
2008-08-04,175.59,180.97,174.73,175.66,6079199.4
2008-08-05,175.67,179.89,173.49,178.76,5532971.34
2008-08-06,180.95,187.43,180.2,185.4,5813474.74
2008-08-07,185.07,187.41,182.05,183.86,3565089.26
2008-08-08,182.04,184.64,179.55,182.07,2421353.22
2008-08-11,183.56,184.81,177.63,179.67,3951243.82
2008-08-12,179.89,181.78,175.59,176.51,3856560.64
2008-08-13,172.36,180.48,172.36,178.46,4291084.9
2008-08-14,178.61,181.98,174.73,179.51,4341608.28
2008-08-18,180.97,183.65,179.89,181.31,2270474.66
2008-08-19,181.94,183.35,179.92,181.25,2266589.7
2008-08-20,181.56,182.92,179.89,181.32,1308056.54
2008-08-21,180.11,181.41,175.63,176.2,2293529.3
2008-08-22,176.46,177.69,173.11,176.46,3069560.96
2008-08-25,177.53,179.89,175.8,176.28,1093370.46
2008-08-26,174.51,180.32,174.51,179.7,2558664.48
2008-08-27,176.69,180.11,175.17,176.34,2473705.38
2008-08-28,176.67,177.58,168.61,170.7,7636164.22
2008-08-29,172.36,176.66,172.36,174.98,2319039.3
2008-09-01,175.59,176.67,173.87,175.57,1772416.74
2008-09-02,175.57,183.78,175.57,182.87,3072536.22
2008-09-04,182.05,184.16,179.33,181.88,2856504.08
2008-09-05,183.13,183.13,177.74,180.63,2837580.44
2008-09-08,185.28,188.39,181.41,184.57,5999717.32
2008-09-09,184.21,187.8,180.97,186.32,3266878.32
2008-09-10,185.53,187.48,182.72,183.32,3554803.54
2008-09-11,183.32,187.01,178.61,180.27,2215156.56
2008-09-12,186.37,186.37,172.56,174.64,4147191.88
2008-09-15,168.05,172.15,160.51,164.34,9922434.1
2008-09-16,161.48,161.8,156.2,161.34,5885920.2
2008-09-17,161.15,164.74,156.84,157.3,4874645.0
2008-09-18,156.84,161.37,144.57,155.37,7376719.58
2008-09-19,167.99,167.99,157.3,165.22,11075188.72
2008-09-22,187.01,187.01,162.23,165.21,5190359.28
